,CID,SID,target,Efficacy
6318,135439717,24823128,1,108.934
6319,135439715,24823124,1,80.1872
6330,135439703,24822930,1,87.8638
6345,135439686,24822391,1,117.037
6348,135439683,24822358,1,124.11
6352,135439679,24822174,1,126.05
6356,135439675,24821995,1,152.746
6357,135439674,24821846,1,137.695
6359,135439672,24821758,1,143.227
6401,135439629,24820265,1,101.039
6402,135439628,24820263,1,79.5528
6409,135439620,24820117,1,102.54
6410,135439619,24820114,1,152.825
6411,135439618,24820058,1,93.5587
6415,135439374,14727971,1,135.142
6436,135439016,24804135,1,94.1344
6437,135439015,47201834,1,168.777
6448,135438918,859162,1,99.2615
6449,135438901,24782220,1,141.535
6454,135438829,26726004,1,135.516
6456,135438812,24803541,1,133.549
6458,135438800,24803571,1,114.763
6459,135438799,24803678,1,115.203
6465,135438768,17415040,1,72.9791
6475,135438583,17403059,1,156.956
6477,135438334,22406012,1,225.134
6479,135438324,24825036,1,112.693
6490,135437896,14742539,1,132.358
6506,135437679,49673088,1,210.081
6510,135437622,22400921,1,94.597
6527,135437422,24831284,1,152.598
6529,135437379,14737756,1,146.529
6530,135437343,26661604,1,104.948
6688,135436860,14732273,1,120.914
6689,135436858,49669586,1,138.821
6697,135436083,24789067,1,150.228
6711,135435935,4261103,1,103.838
6728,135435894,856852,1,107.45
6739,135435870,17517387,1,165.602
6741,135435862,860749,1,134.669
6744,135435852,24802628,1,99.7871
6758,135435459,17411796,1,139.232
6763,135435219,26670006,1,94.1373
6771,135433347,24798276,1,142.752
6786,135433329,24797653,1,125.613
6799,135433311,24796811,1,130.549
6801,135433308,24796550,1,113.866
6815,135433292,24794912,1,93.7196
6816,135433291,24794775,1,106.04
6817,135433290,24794753,1,105.82
6820,135433287,24794177,1,91.4837
6825,135433281,24793404,1,151.722
6840,135433266,24792327,1,120.866
6849,135433255,24791843,1,157.862
6854,135433250,24791788,1,130.49
6876,135433227,24791501,1,142.417
6877,135433226,24791500,1,174.342
6878,135433225,24791497,1,214.571
6905,135433193,24790962,1,120.676
6909,135433188,24790578,1,95.359
6913,135433184,24790421,1,142.832
6917,135433180,24790339,1,186.369
6918,135433179,24790338,1,195.651
6926,135433171,24790103,1,136.119
6933,135432810,26666540,1,97.9313
6934,135432802,26663375,1,89.0341
6936,135432798,22401306,1,156.392
6938,135432790,49821720,1,133.153
6941,135432781,14740932,1,140.455
6947,135432762,17504098,1,157.733
6988,135432011,14744982,1,110.275
7004,135431549,24796317,1,117.995
7026,135431429,845129,1,121.26
7039,135431375,22404278,1,87.1812
7045,135431161,4250447,1,103.299
7061,135429824,26666389,1,122.208
7064,135429775,24820124,1,123.789
7074,135429729,17512271,1,117.957
7075,135429728,17505691,1,151.697
7133,135427779,17415233,1,174.228
7144,135427648,24836575,1,122.063
7174,135426834,26732584,1,180.609
7209,135426167,7976126,1,108.131
7210,135426166,7974068,1,139.377
7217,135426090,24794946,1,99.33
7225,135426043,24788792,1,187.205
7227,135426035,14723623,1,120.614
7231,135425894,14721553,1,107.926
7254,135425122,24819471,1,136.604
7256,135425071,17434120,1,135.765
7258,135425069,17433994,1,160.909
7260,135425067,17433779,1,151.426
7275,135425052,17433296,1,110.281
7281,135425045,17432984,1,194.644
7284,135425042,17432836,1,149.608
7285,135425041,17432823,1,134.25
7293,135425032,17432536,1,131.486
7297,135425028,17432506,1,126.095
7312,135425012,17432142,1,151.995
7321,135425003,17431877,1,204.769
7326,135424996,17431691,1,143.49
7331,135424804,24820780,1,117.447
7352,135423690,17432461,1,141.888
7363,135423599,24823709,1,84.8441
7375,135423527,7974787,1,98.7416
7401,135423154,17510706,1,110.702
7415,135422680,14740065,1,170.049
7422,135422608,14746238,1,158.544
7429,135422526,22405995,1,138.781
7430,135422517,24826962,1,117.739
7431,135422513,24832262,1,152.274
7435,135422474,24836119,1,134.381
7438,135422422,4245574,1,112.839
7453,135421727,49667476,1,147.339
7460,135421656,17416332,1,130.438
7462,135421654,14746283,1,92.4818
7463,135421639,49644324,1,245.856
7464,135421634,7975843,1,112.879
7470,135421582,49668011,1,91.6284
7477,135421546,14739503,1,167.487
7483,135421539,7977910,1,80.5566
7496,135421501,47201332,1,141.066
7498,135421491,17432412,1,197.312
7511,135420980,17504138,1,148.582
7515,135420902,26659007,1,145.084
7517,135420891,24836514,1,84.2471
7518,135420883,22400624,1,84.9638
7520,135420866,24822163,1,111.922
7521,135420845,24822298,1,119.995
7525,135420808,17513134,1,130.623
7529,135420790,22401328,1,137.512
7530,135420789,22401308,1,146.948
7536,135420732,24834758,1,192.151
7539,135420715,17504136,1,153.381
7541,135420711,26666613,1,89.1936
7549,135420643,17505602,1,92.5181
7552,135420618,14744633,1,148.613
7567,135420415,4252118,1,140.922
7589,135420153,49679030,1,162.027
7590,135420147,24823410,1,118.279
7596,135419980,17503747,1,162.954
7626,135419168,24274911,1,109.61
7663,135419134,24273715,1,107.528
7713,135419085,24270498,1,55.3066
7714,135419084,24270480,1,82.2444
7718,135419062,26731711,1,159.242
7728,135418989,26730119,1,82.7039
7745,135418821,26670111,1,86.2121
7757,135418699,24793261,1,157.762
7763,135418675,17433965,1,111.543
7766,135418649,26671584,1,127.436
7778,135418574,24819481,1,121.817
7792,135417996,851775,1,165.363
7793,135417994,844732,1,140.749
7797,135417952,14723369,1,151.195
7798,135417951,16953363,1,113.538
7799,135417949,14723359,1,119.18
7819,135417701,844288,1,95.0354
7867,135417169,49680640,1,81.4067
7887,135417053,848529,1,132.024
7913,135416641,4247129,1,116.8
7922,135416522,22400662,1,167.139
8008,135416175,850543,1,124.887
8017,135416126,861393,1,94.1213
8029,135415559,3717789,1,105.18
8031,135415557,3717700,1,92.985
8032,135415556,3717667,1,133.836
8039,135415548,3717420,1,158.463
8041,135415546,3717347,1,166.331
8044,135415543,3717207,1,103.333
8051,135415535,3716927,1,149.361
8084,135415500,3715590,1,120.173
8101,135415483,3714703,1,111.237
8118,135415465,3714114,1,182.429
8124,135415459,3713893,1,105.822
8127,135415456,3713798,1,129.518
8139,135415444,3713176,1,135.766
8153,135415429,3712827,1,105.328
8160,135415422,3712636,1,144.816
8194,135415387,3711440,1,124.399
8197,135415384,3711317,1,156.259
8198,135415383,3711308,1,150.846
8204,135415377,3711201,1,105.413
8205,135415376,3711182,1,145.332
8206,135415375,3711110,1,150.185
8209,135414997,24809339,1,103.99
8212,135414729,14722589,1,90.5822
8219,135414696,14746046,1,84.0005
8269,135414027,24833868,1,101.054
8329,135413455,24823464,1,115.064
8330,135413442,14731302,1,108.842
8340,135413041,24831152,1,116.037
8341,135413040,24833993,1,134.89
8350,135412971,26731646,1,135.664
8356,135412668,3715290,1,130.13
8358,135412648,26665273,1,110.668
8394,135412362,24823231,1,130.667
8395,135412360,14727908,1,148.377
8406,135412250,26667226,1,117.519
8417,135412205,47203428,1,188.941
8432,135412061,22401862,1,150.773
8434,135412058,24788508,1,138.402
8443,135412019,26659566,1,107.964
8449,135412004,26660179,1,114.206
8477,135411713,49665385,1,133.016
8478,135411699,47203676,1,188.025
8483,135411632,26671161,1,153.2
8494,135411543,7976135,1,140.242
8509,135411401,26662230,1,105.417
8547,135410562,14740538,1,186.111
8576,135410514,24407786,1,135.822
8585,135410505,24407750,1,125.307
8636,135410457,24401787,1,91.5697
8676,135410421,24401671,1,107.895
8729,135410028,24819604,1,125.987
8746,135408962,7973928,1,139.05
8754,135408824,14720703,1,88.8976
8763,135408676,26665115,1,143.729
8766,135408541,17514257,1,161.48
8770,135408492,17508628,1,99.6907
8773,135408458,24810118,1,130.371
8811,135408015,22400541,1,135.859
8814,135407553,17385876,1,128.232
8832,135406808,24805919,1,134.477
8845,135406372,24825931,1,177.343
8870,135406177,7974116,1,169.0
8871,135406171,17388127,1,139.554
8901,135403996,4246091,1,88.9661
8903,135403971,49665244,1,139.325
8906,135403952,17508512,1,151.708
8909,135403932,14738355,1,126.96
8912,135403918,24823256,1,114.426
8928,135403790,26756787,1,126.508
8947,135403684,24789104,1,102.227
8981,135403477,24812584,1,122.374
8988,135403366,14732299,1,144.3
8997,135403208,49665578,1,142.627
9001,135403145,49665374,1,91.7777
9003,135403133,47203203,1,146.538
9004,135403131,17504583,1,178.649
9011,135403085,47202040,1,80.7823
9026,135402612,4264708,1,103.165
9060,135402405,26663226,1,95.1349
9069,135402254,17413551,1,121.414
9079,135402180,4256308,1,115.996
9101,135401755,24814547,1,74.3732
9116,135401683,24780126,1,131.178
9117,135401679,24793473,1,166.295
9135,135401645,4250296,1,146.326
9157,135401490,22416780,1,131.191
9168,135401480,22415435,1,247.357
9191,135401455,22414639,1,141.512
9196,135401450,22414571,1,93.7908
9218,135401428,22414185,1,105.584
9221,135401425,22414107,1,149.972
9243,135401403,22413503,1,150.41
9244,135401401,22413489,1,112.415
9253,135401392,22413272,1,122.762
9267,135401378,22412825,1,127.224
9274,135401371,22412632,1,131.774
9326,135401318,22411501,1,155.824
9333,135401311,22411389,1,158.998
9338,135401305,22411325,1,96.0903
9340,135401303,22411314,1,155.32
9346,135401296,22411212,1,146.377
9349,135401293,22411096,1,170.234
9350,135401291,22411038,1,136.354
9360,135401281,22410835,1,211.282
9364,135401277,22410790,1,152.93
9365,135401276,22410767,1,133.557
9372,135401269,22410573,1,182.976
9378,135401263,22410519,1,92.5609
9381,135401260,22410473,1,164.643
9388,135401253,22410427,1,172.789
9391,135401250,22410419,1,95.6822
9398,135401243,22410206,1,120.311
9400,135401241,22410159,1,151.044
9405,135401236,22410067,1,155.466
9417,135400682,26669782,1,126.404
9420,135400611,24809469,1,141.932
9426,135400571,26662276,1,115.131
9439,135400446,26660217,1,147.521
9442,135400435,14733989,1,125.08
9447,135400376,49666808,1,115.517
9461,135400146,17401697,1,117.498
9462,135400129,24821774,1,161.006
9475,135400009,24833804,1,120.312
9479,135399995,24780793,1,116.637
9498,135399402,49827515,1,92.1762
9502,135399353,22406002,1,78.9239
9525,135399196,7977110,1,100.302
9530,135399109,24779653,1,156.771
9536,135399045,4251474,1,141.172
9544,135398920,26663990,1,122.161
9552,135398881,17505697,1,145.047
9553,135398879,17505664,1,158.806
9576,135398735,26751507,1,102.464
9587,135398515,14731541,1,139.147
9639,56642971,49679195,1,142.547
9646,56642963,47204000,1,134.783
9648,56642961,49726197,1,172.803
9649,56642960,47198105,1,157.005
9654,56642953,24812900,1,112.049
9655,56642951,24781409,1,141.411
9659,56642945,14744879,1,121.27
9667,56642934,22416835,1,181.951
9673,56642927,22416865,1,134.708
9676,56642923,17433966,1,120.772
9677,56642922,22402602,1,168.0
9678,56642920,22412597,1,150.573
9683,56642915,49642303,1,180.523
9684,56642914,14744462,1,110.74
9692,56642905,17431496,1,117.256
9693,56642904,49726196,1,160.886
9696,56642899,49824405,1,193.78
9698,56642896,14724422,1,165.281
9700,56642894,24789676,1,166.203
9706,56642886,49665362,1,121.786
9708,56642883,49823556,1,145.555
9716,56642870,14728229,1,126.288
9718,56642868,17510803,1,83.4337
9719,56642866,24803727,1,146.309
9725,56642860,49642935,1,227.134
9726,56642859,17401157,1,147.936
9730,56642853,17401442,1,161.759
9734,56642848,47204001,1,153.682
9737,56642844,22402086,1,140.515
9744,56642833,17510938,1,112.964
9745,56642832,17507586,1,153.265
9747,56642830,14734160,1,164.026
9750,56642827,17516991,1,125.169
9753,56642821,17387061,1,124.736
9759,54746502,56320708,1,94.889
9760,54741848,50106632,1,119.9
9761,54741847,50106197,1,119.469
9762,54741845,50106179,1,51.9132
9763,54740927,56422437,1,191.123
9764,54736625,56463155,1,191.47
9766,54732065,50085913,1,108.7
9775,54720053,4248601,1,89.407
9796,54710217,22414348,1,152.245
9797,54710216,22414349,1,159.074
9804,54708986,22413954,1,151.101
9818,54708266,17412440,1,150.904
9819,54708265,17412375,1,182.491
9834,54705190,11113050,1,136.216
9835,54705188,11112976,1,179.297
9836,54705187,11112958,1,92.892
9838,54705185,11112552,1,132.817
9846,54704392,14738797,1,97.5782
9886,54703775,24408794,1,116.4
9931,54699343,14746009,1,113.932
9944,54697768,17386145,1,110.305
9965,54696618,22400715,1,162.341
9976,54695993,49667344,1,144.016
9982,54695987,49665169,1,127.125
10000,54694101,49671814,1,152.51
10006,54693837,90341146,1,154.591
10013,54693395,4244860,1,82.7312
10014,54693371,49680998,1,111.629
10040,54692868,56463083,1,135.57
10064,54691678,49681028,1,242.675
10066,54691676,49680992,1,132.674
10067,54691675,49680941,1,195.673
10068,54691674,49729446,1,180.122
10074,54691658,49680945,1,136.331
10075,54691657,49680952,1,181.309
10082,54691640,49681061,1,97.8024
10085,54691637,49680996,1,134.596
10106,54691073,17407225,1,148.174
10143,54689176,14723648,1,114.136
10146,54689167,24801587,1,104.603
10153,54688431,49716107,1,166.475
10155,54688423,49716102,1,124.995
10162,54688246,24819141,1,128.966
10180,54687799,24397591,1,124.734
10217,54687518,17412526,1,180.594
10248,54686782,11112610,1,95.8663
10250,54686780,11112442,1,131.766
10254,54686774,845419,1,105.637
10259,54686769,849202,1,140.931
10260,54686767,858024,1,120.889
10263,54686764,855598,1,204.924
10264,54686763,855650,1,235.48
10265,54686762,847202,1,149.009
10291,54685930,845349,1,104.017
10294,54685915,26756867,1,124.955
10301,54685774,4243054,1,127.305
10321,54684459,855713,1,133.449
10322,54684448,17513428,1,172.785
10323,54684403,24810729,1,148.031
10384,54683010,56320728,1,160.503
10388,54682937,56320922,1,176.607
10389,54682936,56320767,1,197.271
10390,54682935,57264329,1,198.12
10391,54682932,56463024,1,202.435
10427,54681984,4262238,1,123.537
10444,54681621,17385832,1,160.142
10452,54680870,24789608,1,102.1
10473,54680377,22404690,1,153.943
10474,54680376,22401931,1,151.993
10502,54679910,24827392,1,141.16
10505,54679809,22413412,1,191.333
10531,54679575,851811,1,86.2768
10552,54679406,11532927,1,283.332
10577,54678699,49666840,1,151.939
10578,54678639,22412571,1,105.727
10585,54678385,24819756,1,83.2303
10602,54677846,24840631,1,149.173
10606,54677778,4253075,1,158.315
10608,54677775,4251925,1,113.626
10618,54677754,26727055,1,87.1727
10624,54677640,26755325,1,107.159
10631,54677260,49677900,1,142.568
10633,54677164,24790820,1,143.616
10634,54677128,850127,1,92.4778
10662,54676591,14719362,1,138.739
10665,54676522,24802850,1,134.686
10667,54676484,24823592,1,104.719
10671,54676439,24806390,1,90.3896
10688,54676047,859524,1,152.179
10701,54675779,855768,1,177.145
10714,52998417,26665910,1,107.825
10717,52998195,26671051,1,181.581
10718,52998194,26670813,1,164.937
10719,52998189,22401252,1,149.637
10720,52997978,26725618,1,134.944
10733,49877982,24823311,1,145.925
10749,46501409,49714719,1,170.353
10791,46499410,24810473,1,144.499
10794,46499406,24823199,1,166.748
10796,46499334,14738439,1,134.043
10800,46498479,24814865,1,143.723
10820,46497982,24811820,1,98.8244
10829,46496710,24786618,1,124.095
10830,46496629,24822873,1,125.202
10842,46496320,49815815,1,93.9998
10860,46496241,49714712,1,134.875
10873,46496151,24822812,1,117.469
10884,46496110,49715819,1,164.126
10901,46496031,49715824,1,107.88
10902,46496030,24811903,1,103.044
10922,46495722,24823563,1,110.107
10927,46495539,49734909,1,131.963
10942,46495183,49714629,1,123.742
10945,46495079,49714632,1,143.066
10951,46372191,24823444,1,115.505
10952,46372179,24815370,1,101.292
10954,46372123,24823537,1,138.094
10958,46371997,24823520,1,113.391
10959,46371993,24823223,1,136.339
10962,46371968,24823462,1,94.9717
10997,45107068,24823516,1,87.9936
11008,45105759,24819677,1,86.3812
11022,44828494,90341682,1,121.165
11023,44828493,90341650,1,146.779
11024,44828492,90341443,1,154.758
11028,44828487,90341269,1,121.317
11031,44828483,90340637,1,174.057
11035,44786321,7966477,1,111.646
11040,44667404,14729638,1,111.614
11046,44657420,26666497,1,119.789
11047,44656995,26666088,1,148.005
11048,44655957,14741191,1,122.187
11055,44601849,24823265,1,96.6061
11082,44460181,85736395,1,113.859
11083,44460180,85736390,1,101.728
11099,44460145,85736320,1,115.834
11100,44460144,85736319,1,115.663
11107,44247255,17408219,1,191.372
11109,44246520,85736317,1,118.441
11111,44246516,85736269,1,80.0972
12459,42901512,56316209,1,91.9451
13073,25237601,49823468,1,192.267
13081,25237592,49825957,1,114.443
