,CID,SID,target,Efficacy
352524,3488,50104148,0,22.5
352529,3478,90341255,0,55.4469
352533,3475,49646130,0,
352536,3463,11112705,0,
352539,3455,11111022,0,71.3957
352541,3452,50105869,0,12.5
352547,3448,90341079,0,51.0095
352549,3446,50103936,0,18.5
352560,3433,50106325,0,18.5
352563,3423,90341572,0,67.4002
352567,3413,50106268,0,25.3361
352570,3408,50105799,0,
352580,3394,860839,0,
352584,3385,90341469,0,81.4538
352590,3373,11532958,0,
352596,3371,11112395,0,
352598,3366,11112505,0,
352603,3357,26719809,0,
352606,3352,26753714,0,
352610,3351,11112737,0,
352613,3348,50105687,0,
352621,3339,50103926,0,86.7041
352626,3335,11112746,0,
352628,3334,855748,0,39.2684
352630,3333,85231057,0,
352634,3332,11112568,0,
352636,3331,50104096,0,17.0
352641,3324,26719883,0,
352644,3314,26753011,0,
352646,3308,50105240,0,18.5
352655,3291,90340672,0,47.7335
352674,3242,11112646,0,
352676,3241,50111706,0,
352690,3203,29215247,0,
352692,3202,90341680,0,46.7063
352700,3191,26758025,0,37.4297
352703,3185,26752249,0,
352710,3168,11112409,0,
352718,3151,50103922,0,64.2972
352724,3132,90341234,0,97.3447
352728,3125,90340781,0,38.6298
352739,3114,50106174,0,56.5986
352749,3102,49816673,0,
352752,3100,90341811,0,52.1105
352765,3059,11112675,0,
352768,3053,50106210,0,20.0
352774,3038,11112264,0,
352776,3037,8139897,0,69.3284
352782,3025,855529,0,57.1635
352791,3012,90341402,0,40.3861
352796,2999,49647367,0,
352798,2998,50107151,0,26.6871
352801,2995,90341801,0,43.034
352803,2993,11111065,0,83.8815
352812,2968,90341654,0,
352816,2955,11112211,0,
352824,2935,26753591,0,54.7133
352827,2913,90341656,0,112.375
352830,2910,50104549,0,20.31
352839,2895,90340629,0,62.7837
352843,2890,7975310,0,
352852,2833,49671357,0,
352856,2821,50106152,0,10.5
352858,2817,26749309,0,
352860,2812,11532882,0,91.7765
352867,2803,90341662,0,
352869,2801,90340575,0,87.6379
352872,2797,11112452,0,
352874,2796,90341380,0,35.8396
352885,2782,90341639,0,
352896,2763,50105908,0,
352900,2762,90341598,0,161.076
352905,2757,26748418,0,
352907,2756,90341189,0,159.579
352911,2755,26751721,0,
352913,2754,50103999,0,25.5
352918,2753,90341615,0,37.0619
352921,2750,26752162,0,
352924,2747,90341191,0,
352926,2741,26748673,0,
352928,2733,50106005,0,21.5
352932,2732,11532862,0,
352935,2727,50103916,0,14.5
352939,2726,90340916,0,128.387
352943,2723,26753722,0,
352947,2720,50105505,0,
352953,2717,50104419,0,9.5
352955,2708,855863,0,113.446
352968,2685,26752033,0,
352973,2662,17389545,0,
352979,2585,90341342,0,53.0225
352983,2581,26748565,0,
352985,2578,90341293,0,133.359
352989,2576,50105222,0,16.0
352992,2574,56462982,0,
352998,2554,56314829,0,
353003,2551,90341139,0,
353006,2545,50105998,0,
353008,2544,90341775,0,55.5007
353018,2519,90341215,0,55.1632
353024,2482,11532999,0,
353026,2480,11112305,0,
353028,2478,26747279,0,
353031,2471,50103991,0,36.1403
353043,2448,11112600,0,
353046,2446,11112553,0,
353050,2436,90341016,0,90.0373
353061,2391,11112427,0,
353064,2378,26719682,0,71.3045
353067,2375,26719836,0,
353070,2370,90341349,0,77.0755
353073,2365,17389751,0,
353080,2345,26753738,0,
353083,2343,11112238,0,
353086,2337,11112244,0,
353089,2333,26664708,0,95.2437
353094,2331,11532898,0,
353103,2303,50104893,0,36.9664
353110,2286,26752169,0,43.7142
353112,2284,50104402,0,29.9435
353118,2266,50105776,0,
353121,2265,90340846,0,52.1588
353130,2252,50105871,0,11.5
353132,2249,50104387,0,
353135,2247,11112828,0,37.2028
353137,2244,85230910,0,
353142,2230,90341790,0,
353145,2227,90341645,0,
353152,2207,50104305,0,10.0
353160,2197,26748631,0,
353162,2196,50103913,0,15.0
353166,2187,26719808,0,
353171,2170,90341240,0,72.2926
353176,2161,26719859,0,66.1172
353178,2160,90340850,0,
353180,2159,26719747,0,52.9888
353183,2157,11110785,0,98.953
353191,2151,11112217,0,
353194,2148,11112164,0,
353196,2146,90341334,0,30.0
353198,2145,50105852,0,
353200,2143,50105855,0,
353202,2141,90341753,0,55.5992
353205,2132,11112691,0,
353209,2129,26751930,0,79.4111
353211,2126,26751876,0,
353213,2125,26719791,0,77.8034
353215,2123,50103890,0,63.0919
353219,2122,26748400,0,
353221,2120,11113527,0,
353224,2118,26719699,0,
353226,2117,26749214,0,
353229,2116,50107544,0,
353238,2088,26750071,0,
353240,2083,50104505,0,49.4708
353243,2082,855809,0,89.2164
353249,2063,50107071,0,
353257,2051,50104794,0,
353259,2049,26756751,0,
353261,2048,49671139,0,
353268,2018,26719848,0,
353279,1989,50105548,0,21.3841
353283,1986,50104152,0,19.5
353287,1985,26748312,0,
353290,1983,11112253,0,
353292,1981,11112782,0,
353300,1960,90341498,0,85.8067
353304,1922,50106776,0,
353307,1917,90341471,0,44.0217
353309,1908,90340681,0,211.701
353311,1893,50103946,0,
353314,1892,11112380,0,
353322,1868,50105715,0,45.7853
353327,1863,26755014,0,
353331,1858,90341286,0,173.672
353334,1853,90340874,0,41.651
353337,1845,50106193,0,76.9524
353340,1833,90341792,0,
353343,1830,26756657,0,
353348,1825,26756493,0,
353351,1820,90340941,0,41.949
353358,1795,50105766,0,
353367,1779,90341603,0,68.9617
353369,1775,11532994,0,
353372,1774,90341109,0,48.6163
353378,1742,90340702,0,41.5513
353381,1738,26732591,0,97.9394
353386,1732,17389648,0,
353391,1727,50104658,0,19.0
353395,1720,90340784,0,66.371
353401,1694,26753257,0,13.5
353404,1683,50104509,0,
353406,1678,90341292,0,59.8018
353408,1676,50104067,0,
353412,1649,50104555,0,30.1451
353415,1646,26748501,0,
353417,1645,50104573,0,
353419,1641,50104322,0,
353430,1564,90341474,0,79.0997
353442,1483,26752930,0,
353448,1456,90341143,0,53.3027
353453,1400,26756735,0,
353456,1390,90340868,0,32.1648
353462,1367,50105783,0,14.0
353468,1359,85231271,0,
353476,1345,90340882,0,73.9464
353486,1329,50104134,0,21.0
353494,1317,50106241,0,16.0
353498,1309,50106411,0,10.5
353501,1292,56422214,0,
353503,1256,50106892,0,
353517,1236,26756486,0,151.508
353520,1233,50104365,0,
353523,1232,50105862,0,
353526,1228,50104320,0,48.4607
353529,1222,90340812,0,93.3537
353537,1216,50104310,0,43.1343
353543,1204,50104539,0,59.825
353548,1176,17389689,0,
353550,1174,51088798,0,
353552,1150,90340989,0,
353557,1123,90340929,0,79.7925
353575,1046,50105394,0,
353579,1030,49816670,0,
353593,938,11112153,0,
353595,936,8139965,0,
353598,931,49816690,0,
353602,904,17389551,0,
353607,896,50105414,0,34.0
353610,892,29215342,0,
353632,727,26747763,0,
353639,650,50105421,0,21.5
353647,588,26749779,0,
353649,564,90341441,0,60.4809
353664,471,90341784,0,82.0249
353666,464,51085176,0,
353670,453,29215344,0,
353675,408,26753539,0,
353677,401,90341535,0,90.0337
353685,338,8139912,0,
353687,323,11533015,0,
353692,298,11532950,0,
353714,204,26665884,0,
